clusters	score	genes
1053	0.5	RHEBL1:0.0,EIF4EBP1:0.272714418721
1061	0.5	TAF1C:0.0,SET:0.272714418721
1082	0.5	A2M:0.272714418721,SPACA3:0.0
1089	0.5	ALOX12:0.272714418721,KRT85:0.0
1103	0.5	PEX7:0.0,ACAT1:0.272714418721
1105	0.5	CD33:0.0,MUC2:0.272714418721
1115	0.5	C1orf168:0.0,FDFT1:0.272714418721
1133	0.5	CLEC4M:0.0,CEACAM1:0.272714418721
1140	0.5	BMI1:0.272714418721,FOXS1:0.0
1142	0.5	RCVRN:0.0,TOP1:0.272714418721
1147	0.5	EPHA2:0.272714418721,CLDN4:0.0
1148	0.5	ITIH3:0.0,SPINT2:0.272714418721
1156	0.5	ADAM10:0.272714418721,OR4S2:0.0
1158	0.5	VCAM1:0.0,SPARC:0.272714418721
1179	0.5	CSTB:0.0,CTSH:0.272714418721
1199	0.5	LEF1:0.272714418721,NRARP:0.0
1207	0.5	PAPPA2:0.0,IGFBP5:0.272714418721
1217	0.5	GFI1:0.272714418721,U2AF1L4:0.0
1219	0.5	ALG10:0.0,KCNH2:0.272714418721
1227	0.5	MLNR:0.0,GHRHR:0.272714418721
1249	0.5	TNFRSF11A:0.272714418721,TMPRSS15:0.0
1251	0.5	CXCR4:0.272714418721,CXCL14:0.0
1276	0.5	WIF1:0.272714418721,WNT11:0.0
1311	0.5	CD1B:0.0,PSAP:0.272714418721
1312	0.5	CTAG1B:0.272714418721,HLA-DRB4:0.0
1319	0.5	BMP4:0.272714418721,GREM2:0.0
1330	0.5	ITGAV:0.272714418721,IL32:0.0
1334	0.5	PSD2:0.0,PMS2:0.272714418721
1344	0.5	KPNA5:0.0,SKP2:0.272714418721
1352	0.5	KCNJ6:0.0,BIRC5:0.272714418721
1370	0.5	ERAL1:0.0,ALOX15B:0.272714418721
1380	0.5	TRIM69:0.0,RECK:0.272714418721
862	0.480006912925	TLR5:0.12,PRKD1:0.272714418721,IRAK1:0.0
895	0.480006912925	GPD2:0.272714418721,FAF2:0.12,LPCAT1:0.0
527	0.477502685677	KLK14:0.272714418721,KLK5:0.128173050727,SPINK5:0.12,CAMP:0.0
1139	0.477359301545	GSTO1:0.12,GSTT1:0.140365528884
641	0.470259202831	EFEMP2:0.120271441872,FBLN5:0.12,ELN:0.0,SOD3:0.272714418721
1196	0.444360501941	MAP3K7:0.12,JAZF1:0.122367031979
816	0.443350657125	SHBG:0.12,LRP2:0.122724350242,M6PR:0.12
1007	0.440020738774	TAF9:0.0,EHBP1:0.24
1092	0.440020738774	BRD4:0.12,PGAM2:0.12
315	0.408335082304	CRIP2:0.0,UXT:0.122724350242,ALPL:0.272714418721,NME5:0.0,RELA:0.272714418721,NR1H4:0.0
399	0.4	RUNX2:0.272714418721,PIN1:0.272714418721,SULT4A1:0.0,PPM1D:0.0,GPHN:0.0
450	0.4	PKN2:0.0,MAPK8:0.272714418721,APBB1:0.0,FAM193B:0.0,CDC25A:0.272714418721
474	0.4	HEMGN:0.0,PELP1:0.272714418721,FAM129A:0.0,NPM1:0.272714418721,FOXK1:0.0
528	0.367169943804	TLR9:0.272714418721,TLR4:0.127815732464,SIGIRR:0.0,PALD1:0.0
576	0.362751456901	TIMP4:0.122995792115,CCL13:0.0,MMP1:0.272714418721,CXCL6:0.0
661	0.360233652684	ST14:0.13089740097,IGFBP7:0.125720142357,PDGFC:0.0,PLAU:0.136346101455
652	0.360005184694	ASXL1:0.0,RARB:0.272714418721,ZNF423:0.0,EBF2:0.12
594	0.333996889183	GSPT1:0.0,RNASEL:0.364343069953,NPHS2:0.0,IQGAP1:0.0
178	0.333333333333	LGALS9:0.0,MUC1:0.272714418721,APOB:0.0,ORM1:0.0,LGALS8:0.272714418721,HPX:0.0,A1BG:0.0,ITGAL:0.0,LGALS3:0.272714418721
354	0.333333333333	PGAM5:0.0,RRM2:0.0,DNM1L:0.0,MAGEA1:0.272714418721,SCG3:0.0,MAGEA3:0.272714418721
703	0.333333333333	ATG16L2:0.0,FKBP8:0.0,CHUK:0.272714418721
707	0.333333333333	EPOR:0.272714418721,SYP:0.0,VAMP2:0.0
715	0.333333333333	NUPR1:0.272714418721,MYOD1:0.0,BHLHA15:0.0
717	0.333333333333	ZBTB22:0.0,HEY1:0.272714418721,GATA1:0.0
722	0.333333333333	MOK:0.0,S100P:0.272714418721,SDF4:0.0
723	0.333333333333	HSPD1:0.272714418721,BCL2L13:0.0,SLC25A4:0.0
732	0.333333333333	S100A5:0.0,AREG:0.272714418721,S100A2:0.0
739	0.333333333333	GAPDH:0.272714418721,NUDT2:0.0,CSF1:0.0
751	0.333333333333	FZD2:0.0,ROR2:0.0,WNT5A:0.272714418721
